"Week","Date","Fuel","Variable","Value","Unit","Status"
"2021w07",2021-02-19,"Premium Petrol 95R","Importer margin trend",38.1488299835539,"NZD c/L","Final"
"2021w08",2021-02-26,"NA","Dubai crude price",64,"USD/bbl","Final"
"2021w08",2021-02-26,"NA","Dubai crude price",87,"NZD/bbl","Final"
"2021w08",2021-02-26,"NA","Exchange rate",0.735,"USD/NZD","Final"
"2021w08",2021-02-26,"Diesel","Importer cost",64.6183021793972,"NZD c/L","Final"
"2021w08",2021-02-26,"Diesel","Price excluding tax",97.5619017411535,"NZD c/L","Final"
"2021w08",2021-02-26,"Diesel","ETS",10.4183,"NZD c/L","Final"
"2021w08",2021-02-26,"Diesel","GST",16.8425120772947,"NZD c/L","Final"
"2021w08",2021-02-26,"Diesel","Taxes",4.30321210747773,"NZD c/L","Final"
"2021w08",2021-02-26,"Diesel","Board price",138.9,"NZD c/L","Final"
"2021w08",2021-02-26,"Diesel","Adjusted retail price",129.125925925926,"NZD c/L","Final"
"2021w08",2021-02-26,"Diesel","Importer margin",32.9435995617563,"NZD c/L","Final"
"2021w08",2021-02-26,"Diesel","Importer margin trend",36.7552511119103,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","Importer cost",65.1156787755426,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","Price excluding tax",86.8058578316778,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","ETS",9.0136,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","GST",26.4715004908733,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","Board price",216.843243575202,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","Adjusted retail price",202.948170430029,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","Importer margin",21.6901790561352,"NZD c/L","Final"
"2021w08",2021-02-26,"Regular Petrol","Importer margin trend",24.2486978145878,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","Importer cost",66.6282010168143,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","Price excluding tax",103.302704124221,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","ETS",9.236,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","GST",28.9793874347547,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","Board price",231.480703816076,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","Adjusted retail price",222.175303666453,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","Importer margin",36.6745031074063,"NZD c/L","Final"
"2021w08",2021-02-26,"Premium Petrol 95R","Importer margin trend",38.1509486787045,"NZD c/L","Final"
"2021w09",2021-03-05,"NA","Dubai crude price",64,"USD/bbl","Final"
"2021w09",2021-03-05,"NA","Dubai crude price",89,"NZD/bbl","Final"
"2021w09",2021-03-05,"NA","Exchange rate",0.725,"USD/NZD","Final"
"2021w09",2021-03-05,"Diesel","Importer cost",64.5462720264008,"NZD c/L","Final"
"2021w09",2021-03-05,"Diesel","Price excluding tax",98.8361377659982,"NZD c/L","Final"
"2021w09",2021-03-05,"Diesel","ETS",10.3863,"NZD c/L","Final"
"2021w09",2021-03-05,"Diesel","GST",17.0288474810214,"NZD c/L","Final"
"2021w09",2021-03-05,"Diesel","Taxes",4.30321210747773,"NZD c/L","Final"
"2021w09",2021-03-05,"Diesel","Board price",140.328571428571,"NZD c/L","Final"
"2021w09",2021-03-05,"Diesel","Adjusted retail price",130.554497354497,"NZD c/L","Final"
"2021w09",2021-03-05,"Diesel","Importer margin",34.2898657395974,"NZD c/L","Final"
"2021w09",2021-03-05,"Diesel","Importer margin trend",36.7489310282505,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","Importer cost",65.7711670908876,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","Price excluding tax",89.2214985785596,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","ETS",8.9859,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","GST",26.8296916029056,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","Board price",219.589375434116,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","Adjusted retail price",205.694302288943,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","Importer margin",23.4503314876721,"NZD c/L","Final"
"2021w09",2021-03-05,"Regular Petrol","Importer margin trend",24.2404249920871,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","Importer cost",67.3075367123871,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","Price excluding tax",105.723936384859,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","ETS",9.2076,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","GST",29.3383122738505,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","Board price",234.23246091581,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","Adjusted retail price",224.927060766187,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","Importer margin",38.4163996724721,"NZD c/L","Final"
"2021w09",2021-03-05,"Premium Petrol 95R","Importer margin trend",38.1530673738551,"NZD c/L","Final"
"2021w10",2021-03-12,"NA","Dubai crude price",67,"USD/bbl","Final"
"2021w10",2021-03-12,"NA","Dubai crude price",93,"NZD/bbl","Final"
"2021w10",2021-03-12,"NA","Exchange rate",0.718,"USD/NZD","Final"
"2021w10",2021-03-12,"Diesel","Importer cost",67.539503785158,"NZD c/L","Final"
"2021w10",2021-03-12,"Diesel","Price excluding tax",100.615368200781,"NZD c/L","Final"
"2021w10",2021-03-12,"Diesel","ETS",10.3462,"NZD c/L","Final"
"2021w10",2021-03-12,"Diesel","GST",17.2897170462388,"NZD c/L","Final"
"2021w10",2021-03-12,"Diesel","Taxes",4.30321210747773,"NZD c/L","Final"
"2021w10",2021-03-12,"Diesel","Board price",142.328571428571,"NZD c/L","Final"
"2021w10",2021-03-12,"Diesel","Adjusted retail price",132.554497354497,"NZD c/L","Final"
"2021w10",2021-03-12,"Diesel","Importer margin",33.0758644156228,"NZD c/L","Final"
"2021w10",2021-03-12,"Diesel","Importer margin trend",36.769068435095,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","Importer cost",69.9123646740615,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","Price excluding tax",90.5130094979711,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","ETS",8.9512,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","GST",27.0182132408173,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","Board price",221.034707991439,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","Adjusted retail price",207.139634846266,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","Importer margin",20.6006448239097,"NZD c/L","Final"
"2021w10",2021-03-12,"Regular Petrol","Importer margin trend",24.275778144949,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","Importer cost",71.4688504707427,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","Price excluding tax",107.018821785195,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","ETS",9.1721,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","GST",29.5272200839009,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","Board price",235.680754126197,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","Adjusted retail price",226.375353976574,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","Importer margin",35.5499713144526,"NZD c/L","Final"
"2021w10",2021-03-12,"Premium Petrol 95R","Importer margin trend",38.1708924585843,"NZD c/L","Final"
"2021w11",2021-03-19,"NA","Dubai crude price",65,"USD/bbl","Final"
"2021w11",2021-03-19,"NA","Dubai crude price",90,"NZD/bbl","Final"
"2021w11",2021-03-19,"NA","Exchange rate",0.72,"USD/NZD","Final"
"2021w11",2021-03-19,"Diesel","Importer cost",66.0617120510703,"NZD c/L","Final"
"2021w11",2021-03-19,"Diesel","Price excluding tax",100.656497393327,"NZD c/L","Final"
"2021w11",2021-03-19,"Diesel","ETS",9.9324,"NZD c/L","Final"
"2021w11",2021-03-19,"Diesel","GST",17.2338164251208,"NZD c/L","Final"
"2021w11",2021-03-19,"Diesel","Taxes",4.30321210747773,"NZD c/L","Final"
"2021w11",2021-03-19,"Diesel","Board price",141.9,"NZD c/L","Final"
"2021w11",2021-03-19,"Diesel","Adjusted retail price",132.125925925926,"NZD c/L","Final"
"2021w11",2021-03-19,"Diesel","Importer margin",34.5947853422571,"NZD c/L","Final"
"2021w11",2021-03-19,"Diesel","Importer margin trend",36.7892058419396,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","Importer cost",69.6004729600062,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","Price excluding tax",90.3682851302065,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","ETS",8.5932,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","GST",26.9428045856526,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","Board price",220.45657496851,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","Adjusted retail price",206.561501823337,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","Importer margin",20.7678121702003,"NZD c/L","Final"
"2021w11",2021-03-19,"Regular Petrol","Importer margin trend",24.3111312978109,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","Importer cost",71.151577650438,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","Price excluding tax",106.881967625061,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","ETS",8.8052,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","GST",29.4516569598808,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","Board price",235.101436842042,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","Adjusted retail price",225.796036692419,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","Importer margin",35.7303899746227,"NZD c/L","Final"
"2021w11",2021-03-19,"Premium Petrol 95R","Importer margin trend",38.1887175433135,"NZD c/L","Final"
"2021w12",2021-03-26,"NA","Dubai crude price",62,"USD/bbl","Final"
"2021w12",2021-03-26,"NA","Dubai crude price",89,"NZD/bbl","Final"
"2021w12",2021-03-26,"NA","Exchange rate",0.704,"USD/NZD","Final"
"2021w12",2021-03-26,"Diesel","Importer cost",63.7923722951884,"NZD c/L","Final"
"2021w12",2021-03-26,"Diesel","Price excluding tax",100.696497393327,"NZD c/L","Final"
"2021w12",2021-03-26,"Diesel","ETS",9.8924,"NZD c/L","Final"
"2021w12",2021-03-26,"Diesel","GST",17.2338164251208,"NZD c/L","Final"
"2021w12",2021-03-26,"Diesel","Taxes",4.30321210747773,"NZD c/L","Final"
"2021w12",2021-03-26,"Diesel","Board price",141.9,"NZD c/L","Final"
"2021w12",2021-03-26,"Diesel","Adjusted retail price",132.125925925926,"NZD c/L","Final"
"2021w12",2021-03-26,"Diesel","Importer margin",36.904125098139,"NZD c/L","Final"
"2021w12",2021-03-26,"Diesel","Importer margin trend",36.8093432487842,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","Importer cost",67.6165971601327,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","Price excluding tax",87.7635821994424,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","ETS",8.5586,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","GST",26.546909146038,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","Board price",217.421376598131,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","Adjusted retail price",203.526303452958,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","Importer margin",20.1469850393097,"NZD c/L","Final"
"2021w12",2021-03-26,"Regular Petrol","Importer margin trend",24.3464844506728,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","Importer cost",69.2024479704926,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","Price excluding tax",104.272758284355,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","ETS",8.7697,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","GST",29.0549505587749,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","Taxes",80.6572121074777,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","Board price",232.06002110023,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","Adjusted retail price",222.754620950608,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","Importer margin",35.0703103138624,"NZD c/L","Final"
"2021w12",2021-03-26,"Premium Petrol 95R","Importer margin trend",38.2065426280427,"NZD c/L","Final"
"2021w13",2021-04-02,"NA","Dubai crude price",62,"USD/bbl","Final"
"2021w13",2021-04-02,"NA","Dubai crude price",88,"NZD/bbl","Final"
"2021w13",2021-04-02,"NA","Exchange rate",0.699,"USD/NZD","Final"
"2021w13",2021-04-02,"Diesel","Importer cost",64.3481094350938,"NZD c/L","Final"
"2021w13",2021-04-02,"Diesel","Price excluding tax",100.511970106645,"NZD c/L","Final"
"2021w13",2021-04-02,"Diesel","ETS",9.87445714285714,"NZD c/L","Final"
"2021w13",2021-04-02,"Diesel","GST",17.2028075444224,"NZD c/L","Final"
"2021w13",2021-04-02,"Diesel","Taxes",4.29895637998117,"NZD c/L","Final"
"2021w13",2021-04-02,"Diesel","Board price",141.9,"NZD c/L","Final"
"2021w13",2021-04-02,"Diesel","Adjusted retail price",131.888191173905,"NZD c/L","Final"
"2021w13",2021-04-02,"Diesel","Importer margin",36.1638606715509,"NZD c/L","Final"
"2021w13",2021-04-02,"Diesel","Importer margin trend",36.8294806556288,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","Importer cost",68.4723182399405,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","Price excluding tax",88.7080676520566,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","ETS",8.54305714285714,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","GST",26.6856121762342,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","Taxes",80.6529563799812,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","Board price",217.372361663292,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","Adjusted retail price",204.589693351129,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","Importer margin",20.235749412116,"NZD c/L","Final"
"2021w13",2021-04-02,"Regular Petrol","Importer margin trend",24.3818376035347,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","Importer cost",70.0702290017357,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","Price excluding tax",105.118532974046,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","ETS",8.75387142857143,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","GST",29.1788041173898,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","Taxes",80.6529563799812,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","Board price",231.979194517456,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","Adjusted retail price",223.704164899988,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","Importer margin",35.0483039723102,"NZD c/L","Final"
"2021w13",2021-04-02,"Premium Petrol 95R","Importer margin trend",38.2243677127719,"NZD c/L","Final"
"2021w14",2021-04-09,"NA","Dubai crude price",61,"USD/bbl","Final"
"2021w14",2021-04-09,"NA","Dubai crude price",87,"NZD/bbl","Final"
"2021w14",2021-04-09,"NA","Exchange rate",0.704,"USD/NZD","Final"
"2021w14",2021-04-09,"Diesel","Importer cost",63.8649493553956,"NZD c/L","Final"
"2021w14",2021-04-09,"Diesel","Price excluding tax",100.354337517961,"NZD c/L","Final"
"2021w14",2021-04-09,"Diesel","ETS",9.87874761904762,"NZD c/L","Final"
"2021w14",2021-04-09,"Diesel","GST",17.1795508838987,"NZD c/L","Final"
"2021w14",2021-04-09,"Diesel","Taxes",4.29725408898254,"NZD c/L","Final"
"2021w14",2021-04-09,"Diesel","Board price",141.9,"NZD c/L","Final"
"2021w14",2021-04-09,"Diesel","Adjusted retail price",131.70989010989,"NZD c/L","Final"
"2021w14",2021-04-09,"Diesel","Importer margin",36.4893881625657,"NZD c/L","Final"
"2021w14",2021-04-09,"Diesel","Importer margin trend",36.8496180624734,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","Importer cost",68.0169579420122,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","Price excluding tax",89.3995612845125,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","ETS",8.54678095238095,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","GST",26.7896394488814,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","Taxes",80.6512540889825,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","Board price",217.335600462162,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","Adjusted retail price",205.387235774757,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","Importer margin",21.3826033425002,"NZD c/L","Final"
"2021w14",2021-04-09,"Regular Petrol","Importer margin trend",24.4171907563966,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","Importer cost",69.9140906491356,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","Price excluding tax",105.735698296214,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","ETS",8.75767619047619,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","GST",29.2716942863509,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","Taxes",80.6512540889825,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","Board price",231.918574580376,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","Adjusted retail price",224.416322862024,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","Importer margin",35.8216076470783,"NZD c/L","Final"
"2021w14",2021-04-09,"Premium Petrol 95R","Importer margin trend",38.242192797501,"NZD c/L","Final"
"2021w15",2021-04-16,"NA","Dubai crude price",63,"USD/bbl","Final"
"2021w15",2021-04-16,"NA","Dubai crude price",90,"NZD/bbl","Final"
"2021w15",2021-04-16,"NA","Exchange rate",0.708,"USD/NZD","Final"
"2021w15",2021-04-16,"Diesel","Importer cost",65.1396736244773,"NZD c/L","Final"
"2021w15",2021-04-16,"Diesel","Price excluding tax",100.765579546947,"NZD c/L","Final"
"2021w15",2021-04-16,"Diesel","ETS",9.9644,"NZD c/L","Final"
"2021w15",2021-04-16,"Diesel","GST",17.2540850453894,"NZD c/L","Final"
"2021w15",2021-04-16,"Diesel","Taxes",4.29725408898254,"NZD c/L","Final"
"2021w15",2021-04-16,"Diesel","Board price",142.471428571429,"NZD c/L","Final"
"2021w15",2021-04-16,"Diesel","Adjusted retail price",132.281318681319,"NZD c/L","Final"
"2021w15",2021-04-16,"Diesel","Importer margin",35.6259059224695,"NZD c/L","Final"
"2021w15",2021-04-16,"Diesel","Importer margin trend",36.869755469318,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","Importer cost",69.1069824148528,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","Price excluding tax",89.8279682720267,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","ETS",8.6209,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","GST",26.8650183541514,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","Taxes",80.6512540889825,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","Board price",217.913505402566,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","Adjusted retail price",205.965140715161,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","Importer margin",20.7209858571739,"NZD c/L","Final"
"2021w15",2021-04-16,"Regular Petrol","Importer margin trend",24.4525439092584,"NZD c/L","Final"
